Archivo,Sitio,Codigo_muestra,Indice,Tiempo_s,E_plot_V,Ganancia,dI_nA,dI_smooth_nA
Carimagua (11a)_COS,Carimagua,11a,10,0.18,0.054,G1,-100.00152590220388,-74.10827365966648
Carimagua (11a)_COS,Carimagua,11a,11,0.2,0.06,G1,-62.50095368888287,-71.42966135871706
Carimagua (11a)_COS,Carimagua,11a,12,0.22,0.066,G1,-62.50095368886832,-72.32253212570087
Carimagua (11a)_COS,Carimagua,11a,13,0.24,0.072,G1,-100.00152590220388,-77.6797567276018
Carimagua (11a)_COS,Carimagua,11a,14,0.26,0.078,G1,-43.750667582207825,-72.3225321256988
Carimagua (11a)_COS,Carimagua,11a,15,0.28,0.084,G1,-100.00152590220388,-78.57262749458563
Carimagua (11a)_COS,Carimagua,11a,16,0.3,0.09,G1,-75.00114442664199,-76.78688596061589
Carimagua (11a)_COS,Carimagua,11a,17,0.32,0.096,G1,-62.50095368888287,-77.67975672759556
Carimagua (11a)_COS,Carimagua,11a,18,0.34,0.102,G1,-106.2516212710907,-83.92985209648447
Carimagua (11a)_COS,Carimagua,11a,19,0.36,0.108,G1,-50.000762951080105,-78.5726274945773
Carimagua (11a)_COS,Carimagua,11a,20,0.38,0.114,G1,-106.2516212710616,-84.82272286346414
Carimagua (11a)_COS,Carimagua,11a,21,0.4,0.12,G1,-87.5013351644302,-83.9298520964803
Carimagua (11a)_COS,Carimagua,11a,22,0.42,0.126,G1,-62.50095368885377,-82.14411056251058
Carimagua (11a)_COS,Carimagua,11a,23,0.44,0.132,G1,-118.7518120088498,-89.28707669838124
Carimagua (11a)_COS,Carimagua,11a,24,0.46,0.138,G1,-56.25085831999604,-83.03698132949648
Carimagua (11a)_COS,Carimagua,11a,25,0.48,0.144,G1,-93.75143053330248,-88.39420593139741
Carimagua (11a)_COS,Carimagua,11a,26,0.5,0.15,G1,-100.00152590217476,-88.3942059313974
Carimagua (11a)_COS,Carimagua,11a,27,0.52,0.156,G1,-62.50095368886832,-84.82272286345997
Carimagua (11a)_COS,Carimagua,11a,28,0.54,0.162,G1,-125.00190737773664,-91.96568899932858
Carimagua (11a)_COS,Carimagua,11a,29,0.56,0.168,G1,-62.50095368885377,-89.28707669837291
Carimagua (11a)_COS,Carimagua,11a,30,0.58,0.174,G1,-93.75143053328792,-85.71559363044173
Carimagua (11a)_COS,Carimagua,11a,31,0.6,0.18,G1,-106.25162127107616,-87.50133516440941
Carimagua (11a)_COS,Carimagua,11a,32,0.62,0.186,G1,-75.00114442661288,-83.92985209647617
Carimagua (11a)_COS,Carimagua,11a,33,0.64,0.192,G1,-75.00114442665654,-91.07281823234476
Carimagua (11a)_COS,Carimagua,11a,34,0.66,0.198,G1,-75.00114442664199,-95.53717206726598
Carimagua (11a)_COS,Carimagua,11a,35,0.68,0.204,G1,-100.00152590220388,-99.10865513519714
Carimagua (11a)_COS,Carimagua,11a,36,0.7000000000000001,0.21,G1,-112.50171663993387,-98.2157843682154
Carimagua (11a)_COS,Carimagua,11a,37,0.72,0.216,G1,-125.00190737773664,-101.78726743614658
Carimagua (11a)_COS,Carimagua,11a,38,0.74,0.222,G1,-131.25200274659437,-104.46587973709806
Carimagua (11a)_COS,Carimagua,11a,39,0.76,0.228,G1,-68.7510490577406,-99.10865513519092
Carimagua (11a)_COS,Carimagua,11a,40,0.78,0.234,G1,-100.00152590217476,-122.32329507677474
Carimagua (11a)_COS,Carimagua,11a,41,0.8,0.24,G1,-93.75143053330248,-116.96607047486967
Carimagua (11a)_COS,Carimagua,11a,42,0.8200000000000001,0.246,G1,-62.50095368885377,-113.39458740693642
Carimagua (11a)_COS,Carimagua,11a,43,0.84,0.252,G1,-275.0041962310206,-120.53755354280709
Carimagua (11a)_COS,Carimagua,11a,44,0.86,0.258,G1,-87.5013351644011,-115.18032894090616
Carimagua (11a)_COS,Carimagua,11a,45,0.88,0.264,G1,-106.2516212710616,-121.430424309793
Carimagua (11a)_COS,Carimagua,11a,46,0.9,0.27,G1,-118.75181200883526,-123.21616584376275
Carimagua (11a)_COS,Carimagua,11a,47,0.92,0.276,G1,-62.50095368886832,-97.32291360123159
Carimagua (11a)_COS,Carimagua,11a,48,0.94,0.28200000000000003,G1,-137.5020981155103,-102.68013820313874
Carimagua (11a)_COS,Carimagua,11a,49,0.96,0.28800000000000003,G1,-75.00114442664199,-95.53717206726807
Carimagua (11a)_COS,Carimagua,11a,50,0.98,0.29400000000000004,G1,-93.75143053330248,-97.32291360123989
Carimagua (11a)_COS,Carimagua,11a,51,1,0.30000000000000004,G1,-125.0019073777512,-99.10865513520756
Carimagua (11a)_COS,Carimagua,11a,52,1.02,0.30600000000000005,G1,-56.25085831996694,-92.8585597663228
Carimagua (11a)_COS,Carimagua,11a,53,1.04,0.312,G1,-131.25200274663803,-101.78726743616113
Carimagua (11a)_COS,Carimagua,11a,54,1.06,0.31799999999999995,G1,-75.00114442664199,-97.32291360124196
Carimagua (11a)_COS,Carimagua,11a,55,1.08,0.32399999999999995,G1,-93.75143053331703,-98.21578436822789
Carimagua (11a)_COS,Carimagua,11a,56,1.1,0.32999999999999996,G1,-137.5020981155103,-100.89439666918354
Carimagua (11a)_COS,Carimagua,11a,57,1.12,0.33599999999999997,G1,-62.50095368886832,-95.53717206728054
Carimagua (11a)_COS,Carimagua,11a,58,1.14,0.34199999999999997,G1,-131.25200274665258,-101.78726743616946
Carimagua (11a)_COS,Carimagua,11a,59,1.16,0.348,G1,-75.00114442665654,-97.32291360125237
Carimagua (11a)_COS,Carimagua,11a,60,1.18,0.354,G1,-93.75143053331703,-95.53717206728678
Carimagua (11a)_COS,Carimagua,11a,61,1.2,0.36,G1,-118.75181200886436,-97.32291360125444
Carimagua (11a)_COS,Carimagua,11a,62,1.22,0.366,G1,-62.500953688897425,-91.07281823236552
Carimagua (11a)_COS,Carimagua,11a,63,1.24,0.372,G1,-125.0019073777512,-97.32291360125444
Carimagua (11a)_COS,Carimagua,11a,64,1.26,0.378,G1,-75.00114442664199,-92.8585597663332
Carimagua (11a)_COS,Carimagua,11a,65,1.28,0.384,G1,-87.5013351644302,-94.64430130029669
Carimagua (11a)_COS,Carimagua,11a,66,1.3,0.39,G1,-118.75181200887891,-97.32291360124196
Carimagua (11a)_COS,Carimagua,11a,67,1.32,0.396,G1,-62.50095368886832,-109.82310433901148
Carimagua (11a)_COS,Carimagua,11a,68,1.34,0.402,G1,-131.25200274660892,-109.82310433901148
Carimagua (11a)_COS,Carimagua,11a,69,1.36,0.408,G1,-81.25123979551427,-105.35875050408816
Carimagua (11a)_COS,Carimagua,11a,70,1.38,0.414,G1,-212.50324254213777,-107.1444920380496
Carimagua (11a)_COS,Carimagua,11a,71,1.4,0.42,G1,-75.00114442664199,-109.82310433900318
Carimagua (11a)_COS,Carimagua,11a,72,1.42,0.4260000000000001,G1,-56.25085831996694,-112.50171663995675
Carimagua (11a)_COS,Carimagua,11a,73,1.44,0.4320000000000001,G1,-131.25200274660892,-120.53755354281333
Carimagua (11a)_COS,Carimagua,11a,74,1.46,0.438,G1,-81.25123979554337,-100.89439666917107
Carimagua (11a)_COS,Carimagua,11a,75,1.48,0.4439999999999999,G1,-150.00228885328397,-114.28745817392857
Carimagua (11a)_COS,Carimagua,11a,76,1.5,0.45,G1,-137.5020981155103,-119.64468277583364
Carimagua (11a)_COS,Carimagua,11a,77,1.52,0.456,G1,-75.00114442664199,-119.64468277583155
Carimagua (11a)_COS,Carimagua,11a,78,1.54,0.462,G1,-168.75257495994447,-138.39496888249207
Carimagua (11a)_COS,Carimagua,11a,79,1.56,0.468,G1,-93.75143053330248,-126.78764891170015
Carimagua (11a)_COS,Carimagua,11a,80,1.58,0.474,G1,-131.25200274659437,-126.78764891170015
Carimagua (11a)_COS,Carimagua,11a,81,1.6,0.48,G1,-212.50324254216684,-126.78764891169806
Carimagua (11a)_COS,Carimagua,11a,82,1.62,0.486,G1,-68.7510490577406,-115.18032894091031
Carimagua (11a)_COS,Carimagua,11a,83,1.64,0.492,G1,-137.5020981155103,-118.75181200884356
Carimagua (11a)_COS,Carimagua,11a,84,1.66,0.498,G1,-75.00114442662743,-109.82310433900733
Carimagua (11a)_COS,Carimagua,11a,85,1.68,0.504,G1,-87.5013351644302,-97.3229136012295
Carimagua (11a)_COS,Carimagua,11a,86,1.7,0.51,G1,-118.75181200883526,-99.10865513520132
Carimagua (11a)_COS,Carimagua,11a,87,1.72,0.516,G1,-68.7510490577406,-91.96568899933273
Carimagua (11a)_COS,Carimagua,11a,88,1.74,0.522,G1,-125.00190737772208,-98.21578436822163
Carimagua (11a)_COS,Carimagua,11a,89,1.76,0.528,G1,-81.25123979554337,-93.75143053330248
Carimagua (11a)_COS,Carimagua,11a,90,1.78,0.534,G1,-87.5013351644302,-94.64430130029046
Carimagua (11a)_COS,Carimagua,11a,91,1.8,0.54,G1,-118.7518120088498,-98.21578436822787
Carimagua (11a)_COS,Carimagua,11a,92,1.82,0.546,G1,-56.25085831999604,-91.96568899934312
Carimagua (11a)_COS,Carimagua,11a,93,1.84,0.552,G1,-125.0019073777512,-98.21578436822995
Carimagua (11a)_COS,Carimagua,11a,94,1.86,0.558,G1,-93.75143053330248,-94.64430130029463
Carimagua (11a)_COS,Carimagua,11a,95,1.88,0.5640000000000001,G1,-81.25123979552882,-95.53717206728054
Carimagua (11a)_COS,Carimagua,11a,96,1.9,0.5700000000000001,G1,-125.0019073777512,-99.10865513521587
Carimagua (11a)_COS,Carimagua,11a,97,1.92,0.5760000000000001,G1,-62.50095368888287,-93.75143053331495
Carimagua (11a)_COS,Carimagua,11a,98,1.94,0.5820000000000001,G1,-125.0019073777512,-97.32291360125028
Carimagua (11a)_COS,Carimagua,11a,99,1.96,0.5880000000000001,G1,-81.25123979554337,-93.75143053331702
Carimagua (11a)_COS,Carimagua,11a,100,1.98,0.594,G1,-87.50133516444475,-93.75143053331495
Carimagua (11a)_COS,Carimagua,11a,101,2,0.6,G1,-118.7518120088498,-96.43004283426228
Carimagua (11a)_COS,Carimagua,11a,102,2.02,0.606,G1,-56.25085831999604,-90.17994746537337
Carimagua (11a)_COS,Carimagua,11a,103,2.04,0.612,G1,-125.00190737773664,-95.53717206727222
Carimagua (11a)_COS,Carimagua,11a,104,2.06,0.618,G1,-81.25123979551427,-91.07281823234891
Carimagua (11a)_COS,Carimagua,11a,105,2.08,0.624,G1,-81.25123979552882,-99.10865513520548
Carimagua (11a)_COS,Carimagua,11a,106,2.1,0.63,G1,-118.75181200883526,-105.35875050409024
Carimagua (11a)_COS,Carimagua,11a,107,2.12,0.636,G1,-56.25085831998149,-102.68013820313666
Carimagua (11a)_COS,Carimagua,11a,108,2.14,0.642,G1,-175.00267032884585,-114.28745817392648
Carimagua (11a)_COS,Carimagua,11a,109,2.16,0.648,G1,-100.00152590218931,-113.39458740694265
Carimagua (11a)_COS,Carimagua,11a,110,2.18,0.654,G1,-106.2516212710616,-122.32329507678305
Carimagua (11a)_COS,Carimagua,11a,111,2.2,0.6599999999999999,G1,-162.50247959104308,-130.35913197963757
Carimagua (11a)_COS,Carimagua,11a,112,2.22,0.6659999999999999,G1,-75.00114442664199,-122.32329507678514
Carimagua (11a)_COS,Carimagua,11a,113,2.24,0.6719999999999999,G1,-181.25276569771813,-132.1448735136073
Carimagua (11a)_COS,Carimagua,11a,114,2.26,0.6779999999999999,G1,-112.50171663996298,-126.78764891170846
Carimagua (11a)_COS,Carimagua,11a,115,2.28,0.6839999999999999,G1,-118.75181200887891,-124.10903661075903
Carimagua (11a)_COS,Carimagua,11a,116,2.3000000000000003,0.69,G1,-168.75257495994447,-114.28745817393896
Carimagua (11a)_COS,Carimagua,11a,117,2.32,0.696,G1,-68.7510490577697,-99.10865513521378
Carimagua (11a)_COS,Carimagua,11a,118,2.34,0.702,G1,-143.75219348439714,-100.89439666918145
Carimagua (11a)_COS,Carimagua,11a,119,2.36,0.708,G1,-6.250095368901384,-91.07281823235722
Carimagua (11a)_COS,Carimagua,11a,120,2.38,0.714,G1,-75.00114442664199,-83.92985209648447
Carimagua (11a)_COS,Carimagua,11a,121,2.4,0.72,G1,-125.00190737773664,-85.71559363045006
Carimagua (11a)_COS,Carimagua,11a,122,2.42,0.726,G1,-50.00076295110921,-75.89401519362997
Carimagua (11a)_COS,Carimagua,11a,123,2.44,0.732,G1,-118.75181200883526,-91.96568899933482
Carimagua (11a)_COS,Carimagua,11a,124,2.46,0.738,G1,-81.25123979552882,-89.28707669838124
Carimagua (11a)_COS,Carimagua,11a,125,2.48,0.744,G1,-75.00114442665654,-87.50133516441356
Carimagua (11a)_COS,Carimagua,11a,126,2.5,0.75,G1,-118.75181200883526,-92.85855976631241
Carimagua (11a)_COS,Carimagua,11a,127,2.52,0.756,G1,-56.25085831996694,-86.60846439742765
Carimagua (11a)_COS,Carimagua,11a,128,2.54,0.762,G1,-112.50171663996298,-93.75143053329832
Carimagua (11a)_COS,Carimagua,11a,129,2.56,0.768,G1,-87.5013351644011,-91.07281823234476
Carimagua (11a)_COS,Carimagua,11a,130,2.58,0.774,G1,-75.00114442664199,-90.17994746536715
Carimagua (11a)_COS,Carimagua,11a,131,2.6,0.78,G1,-131.25200274662348,-93.75143053330248
Carimagua (11a)_COS,Carimagua,11a,132,2.62,0.786,G1,-56.25085831998149,-88.39420593139948
Carimagua (11a)_COS,Carimagua,11a,133,2.64,0.792,G1,-112.50171663999208,-93.75143053330663
Carimagua (11a)_COS,Carimagua,11a,134,2.66,0.798,G1,-81.25123979551427,-91.07281823235306
Carimagua (11a)_COS,Carimagua,11a,135,2.68,0.804,G1,-75.00114442664199,-88.39420593140156
Carimagua (11a)_COS,Carimagua,11a,136,2.7,0.81,G1,-125.0019073777512,-92.85855976631865
Carimagua (11a)_COS,Carimagua,11a,137,2.72,0.8160000000000001,G1,-56.25085831996694,-86.60846439742558
Carimagua (11a)_COS,Carimagua,11a,138,2.74,0.8220000000000001,G1,-112.50171663996298,-91.96568899933065
Carimagua (11a)_COS,Carimagua,11a,139,2.76,0.8280000000000001,G1,-87.5013351644011,-90.17994746536299
Carimagua (11a)_COS,Carimagua,11a,140,2.78,0.8340000000000001,G1,-68.7510490577406,-87.50133516441149
Carimagua (11a)_COS,Carimagua,11a,141,2.8000000000000003,0.8400000000000001,G1,-118.7518120088498,-92.85855976631657
Carimagua (11a)_COS,Carimagua,11a,142,2.82,0.846,G1,-62.50095368886832,-87.50133516441358
Carimagua (11a)_COS,Carimagua,11a,143,2.84,0.852,G1,-106.2516212710907,-104.4658797371064
Carimagua (11a)_COS,Carimagua,11a,144,2.86,0.858,G1,-93.75143053330248,-105.35875050409231
Carimagua (11a)_COS,Carimagua,11a,145,2.88,0.864,G1,-75.00114442664199,-112.50171663996298
Carimagua (11a)_COS,Carimagua,11a,146,2.9,0.87,G1,-206.2531471732509,-119.64468277583157
Carimagua (11a)_COS,Carimagua,11a,147,2.92,0.876,G1,-75.00114442664199,-120.53755354281125
Carimagua (11a)_COS,Carimagua,11a,148,2.94,0.882,G1,-168.75257495994447,-133.03774428058284
Carimagua (11a)_COS,Carimagua,11a,149,2.96,0.888,G1,-112.50171663994844,-133.03774428058284
Carimagua (11a)_COS,Carimagua,11a,150,2.98,0.894,G1,-112.50171663994844,-127.68051967868399
Carimagua (11a)_COS,Carimagua,11a,151,3,0.9,G1,-181.2527656977036,-134.82348581455673
Carimagua (11a)_COS,Carimagua,11a,152,3.02,0.906,G1,-75.00114442664199,-126.78764891170016
Carimagua (11a)_COS,Carimagua,11a,153,3.04,0.912,G1,-168.75257495995902,-136.60922734852855
Carimagua (11a)_COS,Carimagua,11a,154,3.06,0.918,G1,-125.0019073777512,-140.18071041646596
Carimagua (11a)_COS,Carimagua,11a,155,3.08,0.924,G1,-112.50171663994844,-129.4662612126641
Carimagua (11a)_COS,Carimagua,11a,156,3.1,0.93,G1,-181.25276569774724,-133.03774428059944
Carimagua (11a)_COS,Carimagua,11a,157,3.12,0.936,G1,-137.5020981155103,-119.64468277584196
Carimagua (11a)_COS,Carimagua,11a,158,3.14,0.942,G1,-106.2516212710907,-120.5375535428258
Carimagua (11a)_COS,Carimagua,11a,159,3.16,0.948,G1,-100.00152590218931,-113.39458740695304
Carimagua (11a)_COS,Carimagua,11a,160,3.18,0.954,G1,-75.00114442665654,-103.57300897012672
Carimagua (11a)_COS,Carimagua,11a,161,3.2,0.96,G1,-131.25200274663803,-97.32291360123989
Carimagua (11a)_COS,Carimagua,11a,162,3.22,0.966,G1,-62.50095368883922,-90.17994746536922
Carimagua (11a)_COS,Carimagua,11a,163,3.24,0.972,G1,-112.50171663996298,-94.64430130028838
Carimagua (11a)_COS,Carimagua,11a,164,3.26,0.978,G1,-93.75143053330248,-92.8585597663228
Carimagua (11a)_COS,Carimagua,11a,165,3.28,0.984,G1,-56.25085831999604,-90.1799474653713
Carimagua (11a)_COS,Carimagua,11a,166,3.3000000000000003,0.99,G1,-131.25200274662348,-95.53717206727846
Carimagua (11a)_COS,Carimagua,11a,167,3.3200000000000003,0.996,G1,-62.500953688897425,-89.28707669839162
Carimagua (11a)_COS,Carimagua,11a,168,3.34,1.002,G1,-112.50171663997752,-93.75143053331078
Carimagua (11a)_COS,Carimagua,11a,169,3.36,1.008,G1,-100.00152590218931,-93.75143053330663
Carimagua (11a)_COS,Carimagua,11a,170,3.38,1.014,G1,-68.75104905775515,-90.1799474653713
Carimagua (11a)_COS,Carimagua,11a,171,3.4,1.02,G1,-125.00190737773664,-95.53717206727015
Carimagua (11a)_COS,Carimagua,11a,172,3.42,1.026,G1,-56.25085831996694,-88.39420593139741
Carimagua (11a)_COS,Carimagua,11a,173,3.44,1.032,G1,-106.25162127107616,-91.96568899933274
Carimagua (11a)_COS,Carimagua,11a,174,3.46,1.038,G1,-100.00152590218931,-90.17994746536715
Carimagua (11a)_COS,Carimagua,11a,175,3.48,1.044,G1,-62.50095368886832,-88.39420593139741
Carimagua (11a)_COS,Carimagua,11a,176,3.5,1.05,G1,-125.00190737773664,-93.75143053330456
Carimagua (11a)_COS,Carimagua,11a,177,3.52,1.056,G1,-56.25085831999604,-86.60846439743182
Carimagua (11a)_COS,Carimagua,11a,178,3.54,1.062,G1,-112.50171663994844,-89.28707669838332
Carimagua (11a)_COS,Carimagua,11a,179,3.56,1.068,G1,-93.75143053331703,-89.28707669838332
Carimagua (11a)_COS,Carimagua,11a,180,3.58,1.074,G1,-56.25085831996694,-85.7155936304459
Carimagua (11a)_COS,Carimagua,11a,181,3.6,1.08,G1,-118.7518120088498,-97.32291360123365
Carimagua (11a)_COS,Carimagua,11a,182,3.62,1.086,G1,-62.50095368886832,-94.64430130028423
Carimagua (11a)_COS,Carimagua,11a,183,3.64,1.092,G1,-100.00152590217476,-107.14449203805583
Carimagua (11a)_COS,Carimagua,11a,184,3.66,1.098,G1,-137.5020981155103,-109.82310433901148
Carimagua (11a)_COS,Carimagua,11a,185,3.68,1.104,G1,-93.75143053330248,-117.85894124186805
Carimagua (11a)_COS,Carimagua,11a,186,3.7,1.11,G1,-181.25276569771813,-129.4662612126558
Carimagua (11a)_COS,Carimagua,11a,187,3.72,1.116,G1,-75.00114442665654,-128.57339044567405
Carimagua (11a)_COS,Carimagua,11a,188,3.74,1.122,G1,-175.00267032884585,-134.82348581456296
Carimagua (11a)_COS,Carimagua,11a,189,3.76,1.128,G1,-143.7521934843826,-133.0377442805953
Carimagua (11a)_COS,Carimagua,11a,190,3.78,1.134,G1,-93.75143053330248,-130.35913197964587
Carimagua (11a)_COS,Carimagua,11a,191,3.8,1.14,G1,-181.25276569773268,-152.68090115423962
Carimagua (11a)_COS,Carimagua,11a,192,3.82,1.146,G1,-81.25123979552882,-133.03774428059322
Carimagua (11a)_COS,Carimagua,11a,193,3.84,1.152,G1,-162.5024795910722,-124.10903661075696
Carimagua (11a)_COS,Carimagua,11a,194,3.86,1.158,G1,-231.2535286488128,-117.8589412418722
Carimagua (11a)_COS,Carimagua,11a,195,3.88,1.164,G1,-37.50057221332099,-101.7872674361632
Carimagua (11a)_COS,Carimagua,11a,196,3.9,1.17,G1,-81.25123979552882,-102.68013820314913
Carimagua (11a)_COS,Carimagua,11a,197,3.92,1.176,G1,-50.00076295110921,-86.60846439743806
Carimagua (11a)_COS,Carimagua,11a,198,3.94,1.182,G1,-68.7510490577697,-66.96530752379164
Carimagua (11a)_COS,Carimagua,11a,199,3.96,1.188,G1,-87.5013351644302,-69.64391982474521
Carimagua (11a)_COS,Carimagua,11a,200,3.98,1.194,G1,-50.00076295109466,-66.96530752379371
Carimagua (11a)_COS,Carimagua,11a,201,4,1.2,G1,-93.75143053328792,-72.32253212569464
Carimagua (11a)_COS,Carimagua,11a,202,4.0200000000000005,1.206,G1,-56.25085831999604,-68.75104905775515
Carimagua (11a)_COS,Carimagua,11a,203,4.04,1.212,G1,-62.50095368886832,-68.75104905775308
Carimagua (11a)_COS,Carimagua,11a,204,4.0600000000000005,1.218,G1,-87.50133516441565,-69.64391982473691
Carimagua (11a)_COS,Carimagua,11a,205,4.08,1.224,G1,-43.75066758219327,-64.28669522283182
Carimagua (11a)_COS,Carimagua,11a,206,4.1,1.23,G1,-87.50133516441565,-68.75104905774892
Carimagua (11a)_COS,Carimagua,11a,207,4.12,1.236,G1,-56.25085831998149,-64.28669522282559
Carimagua (11a)_COS,Carimagua,11a,208,4.14,1.242,G1,-56.250858319952386,-63.393824455837596
Carimagua (11a)_COS,Carimagua,11a,209,4.16,1.248,G1,-87.50133516441565,-66.0724367567891
Carimagua (11a)_COS,Carimagua,11a,210,4.18,1.254,G1,-31.250476844405057,-59.82234138790227
Carimagua (11a)_COS,Carimagua,11a,211,4.2,1.26,G1,-81.25123979549971,-62.50095368885169
Carimagua (11a)_COS,Carimagua,11a,212,4.22,1.266,G1,-62.50095368885377,-58.92947062091844
Carimagua (11a)_COS,Carimagua,11a,213,4.24,1.272,G1,-43.750667582207825,-55.35798755298518
Carimagua (11a)_COS,Carimagua,11a,214,4.26,1.278,G1,-75.00114442662743,-58.03659985394292
Carimagua (11a)_COS,Carimagua,11a,215,4.28,1.284,G1,-31.25047684441961,-50.000762951092575
Carimagua (11a)_COS,Carimagua,11a,216,4.3,1.29,G1,-62.50095368888287,-51.78650448505816
Carimagua (11a)_COS,Carimagua,11a,217,4.32,1.296,G1,-50.00076295110921,-49.10789218410666
Carimagua (11a)_COS,Carimagua,11a,218,4.34,1.302,G1,-25.00038147554733,-16.964544572690748
Carimagua (11a)_COS,Carimagua,11a,219,4.36,1.308,G1,-75.00114442661288,-25.000381475547325
Carimagua (11a)_COS,Carimagua,11a,220,4.38,1.314,G1,-25.00038147554733,-38.39344298030275
Carimagua (11a)_COS,Carimagua,11a,221,4.4,1.32,G1,150.00228885328397,-52.679375252037836
Carimagua (11a)_COS,Carimagua,11a,222,4.42,1.326,G1,-87.50133516441565,-61.60808292187409
Carimagua (11a)_COS,Carimagua,11a,223,4.44,1.332,G1,-156.2523842221708,-79.46549826155699
Carimagua (11a)_COS,Carimagua,11a,224,4.46,1.338,G1,-150.00228885325487,-86.60846439742558
Carimagua (11a)_COS,Carimagua,11a,225,4.48,1.344,G1,-87.5013351644011,-129.4662612126475
Carimagua (11a)_COS,Carimagua,11a,226,4.5,1.35,G1,-200.0030518043932,-138.39496888248584
Carimagua (11a)_COS,Carimagua,11a,227,4.5200000000000005,1.356,G1,-75.00114442662743,-128.57339044566368
Carimagua (11a)_COS,Carimagua,11a,228,4.54,1.362,G1,-150.00228885326942,-133.03774428058492
Carimagua (11a)_COS,Carimagua,11a,229,4.5600000000000005,1.368,G1,-150.00228885328397,-142.8593227174133
Carimagua (11a)_COS,Carimagua,11a,230,4.58,1.374,G1,-87.50133516441565,-113.39458740694474
Carimagua (11a)_COS,Carimagua,11a,231,4.6000000000000005,1.38,G1,-181.2527656977036,-108.0373628050459
Carimagua (11a)_COS,Carimagua,11a,232,4.62,1.386,G1,-156.2523842221999,-86.60846439743598
Carimagua (11a)_COS,Carimagua,11a,233,4.64,1.392,G1,6.250095368886832,-67.8581782907734
Carimagua (11a)_COS,Carimagua,11a,234,4.66,1.398,G1,-37.500572213335545,-57.143729086967404
Carimagua (11a)_COS,Carimagua,11a,235,4.68,1.404,G1,0,-31.250476844438317
Carimagua (11a)_COS,Carimagua,11a,236,4.7,1.41,G1,-18.750286106645945,-11.607319970789831
Carimagua (11a)_COS,Carimagua,11a,237,4.72,1.416,G1,-12.500190737773664,-12.500190737773664
Carimagua (11a)_COS,Carimagua,11a,238,4.74,1.422,G1,0,-8.03583690285242
Carimagua (11a)_COS,Carimagua,11a,239,4.76,1.428,G1,-18.750286106660496,-13.393061504757497
Carimagua (11a)_COS,Carimagua,11a,240,4.78,1.434,G1,0,-10.714449203808076
